timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-04T11:08:00,0_movielens_Pop,91f14492-b112-400f-8315-52083c2984f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.2863229,2.4514881566358486e-05,1.3406129652429183e-06,22.5,6.667938845068949,11.897217750549316,0.000114260709375,4.6599759502e-05,6.036901499079847e-05,0.0002212294838677,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T11:08:56,1_movielens_ItemKNN,e68897d8-90af-4f7f-b1ca-a04d622205dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.692030499999987,3.378232075584204e-05,1.2199293495593272e-06,22.5,3.80082417107957,11.897217750549316,0.00017306172,4.032558781600002e-05,9.14742663442176e-05,0.0003048615741602,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T11:22:33,2_movielens_BPR,8979af78-e2d6-4128-b240-ee03a43fce08,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,786.8875078000001,0.001058396289182,1.3450414178528676e-06,22.5,6.898686543280352,11.897217750549316,0.00491749077125,0.00203473218334,0.0025990556901598,0.0095512786447498,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T11:45:02,3_movielens_DMF,54ac2b44-6430-4115-aa40-945c04430186,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1106.483034,0.0018904994376158,1.7085661320821076e-06,22.5,9.344647569835256,11.897217750549316,0.006914987835625,0.00649031352558,0.0036551202322673,0.0170604215934723,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T12:28:19,4_movielens_FISM,67eeb10c-aeb3-4760-8262-e86e37fb497a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2568.7668896,0.0063627378213146,2.476961941184721e-06,22.5,29.737299432400675,11.897217750549316,0.01605339433875,0.0328803143597859,0.0084855042144576,0.0574192129129936,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T21:52:36,5_movielens_NAIS,6452e193-eb7a-43e3-8d81-ad2b5d2bc26c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33366.4132311,0.0723074866691102,2.167074002479661e-06,22.5,49.609617843932526,11.897217750549316,0.2085228974631252,0.3337812970248239,0.1102197800735645,0.6525239745615115,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-04T22:16:01,6_movielens_SLIMElastic,646f2ff6-1f06-4229-bb8d-5779cceb13fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1127.8925086000015,0.0014194741847273,1.2585190289890654e-06,22.5,5.24635546590494,11.897217750549316,0.00704850793625,0.002035852184236,0.0037253913931344,0.0128097515136205,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-05T07:38:04,7_movielens_NeuMF,544920dc-d5d4-47c1-a120-38c71ba2298e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1035.2291146,0.0016194804925857,1.5643691524378393e-06,22.5,15.970773225412003,11.897217750549316,0.00646969847375,0.0047252673913219,0.0034197012520793,0.0146146671171513,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-05T07:53:51,8_movielens_MultiDAE,d8aa78e4-5f70-4116-a910-1d4425ce91cc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,917.0909092999998,0.0013561640550297,1.4787673078832142e-06,22.5,12.228586388931667,11.897217750549316,0.005730689583125,0.003478764727454,0.003028968017596,0.012238422328175,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
2025-04-05T08:35:45,9_movielens_NGCF,a6ccacfd-f264-4771-941a-39e6022f9913,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2220.9014583,0.005162561653688,2.3245343166372385e-06,22.5,16.05426937436721,11.897217750549316,0.013879474433125,0.025372572798042,0.0073364238160844,0.0465884710472515,Austria,AUT,vienna,,,Windows-10-10.0.26100-SP0,3.8.20,2.8.3,12,Intel(R) Core(TM) i7-10850H CPU @ 2.70GHz,1,1 x Quadro T2000,16.4997,48.2169,31.725914001464844,machine,N,1.0
